scenario_name,scenario_category,expected_algorithm,request_id,security_level,risk_score,conf_score,has_qkd,proposed_algorithms,fallback_algorithms,response_time,feedback_success,feedback_latency,feedback_resource_usage,timestamp
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-005,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.16231369972229,True,39.91,0.51,2025-10-23T16:23:13.867475
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.116159677505493,True,109.41,0.79,2025-10-23T16:23:22.230894
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-006,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.134759187698364,True,69.21,0.58,2025-10-23T16:23:30.623897
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-009,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.159604787826538,True,58.75,0.54,2025-10-23T16:23:39.033967
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-012,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.160796403884888,False,48.81,0.45,2025-10-23T16:23:47.438935
AES 256 GCM - Moderate Security,classical_aes,AES_256_GCM,aes-256-014,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.127559423446655,True,19.23,0.48,2025-10-23T16:23:56.804497
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-008,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.117471218109131,False,61.6,0.59,2025-10-23T16:24:05.166904
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-009,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.141443729400635,True,78.91,0.55,2025-10-23T16:24:13.561915
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.124538898468018,False,120.1,0.71,2025-10-23T16:24:21.928861
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-010,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144080400466919,True,54.17,0.5,2025-10-23T16:24:30.325898
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-012,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.122258901596069,False,68.99,0.54,2025-10-23T16:24:38.702545
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-007,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13440465927124,False,51.12,0.5,2025-10-23T16:24:47.096364
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-016,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.087049722671509,False,66.17,0.53,2025-10-23T16:24:55.422378
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1312172412872314,True,62.46,0.78,2025-10-23T16:25:03.804040
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-006,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.104034900665283,True,79.18,0.56,2025-10-23T16:25:12.163196
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.158358812332153,True,130.37,0.78,2025-10-23T16:25:20.578880
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.112019300460815,True,106.9,0.73,2025-10-23T16:25:28.934837
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-011,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.158643960952759,True,57.85,0.52,2025-10-23T16:25:37.347342
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-015,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.147956609725952,True,62.83,0.45,2025-10-23T16:25:45.754597
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-005,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.105035305023193,True,43.31,0.51,2025-10-23T16:25:54.111108
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.114396333694458,True,41.88,0.48,2025-10-23T16:26:02.455579
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-006,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139940023422241,False,49.66,0.6,2025-10-23T16:26:11.850154
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-011,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.124972343444824,True,54.58,0.59,2025-10-23T16:26:20.236219
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-010,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.153143644332886,False,69.05,0.54,2025-10-23T16:26:28.646848
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-012,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.12985372543335,True,66.27,0.53,2025-10-23T16:26:37.036055
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-005,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.117067813873291,True,42.27,0.57,2025-10-23T16:26:45.411209
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-015,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.156009674072266,True,33.5,0.48,2025-10-23T16:26:53.828863
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-009,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127570867538452,True,61.16,0.58,2025-10-23T16:27:02.200005
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-007,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.15629506111145,True,64.14,0.58,2025-10-23T16:27:10.611391
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142093896865845,True,53.77,0.51,2025-10-23T16:27:19.008902
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-016,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.136699676513672,True,35.23,0.48,2025-10-23T16:27:27.402261
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.137042045593262,True,102.31,0.79,2025-10-23T16:27:35.797266
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.136442422866821,True,102.61,0.74,2025-10-23T16:27:44.191268
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-008,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.14978551864624,True,72.56,0.6,2025-10-23T16:27:52.585396
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.142603635787964,True,67.33,0.77,2025-10-23T16:28:00.963029
AES 256 GCM - Moderate Security,classical_aes,AES_256_GCM,aes-256-014,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.142881631851196,True,21.1,0.47,2025-10-23T16:28:09.354227
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.157072305679321,False,82.65,0.71,2025-10-23T16:28:17.767211
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-008,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.123338937759399,True,70.96,0.55,2025-10-23T16:28:27.146228
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-011,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139549493789673,False,49.53,0.51,2025-10-23T16:28:35.539288
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-012,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1192357540130615,False,59.53,0.54,2025-10-23T16:28:43.910567
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-007,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144270181655884,True,72.75,0.57,2025-10-23T16:28:52.295311
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-016,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.115207672119141,True,48.68,0.53,2025-10-23T16:29:00.660274
AES 256 GCM - Moderate Security,classical_aes,AES_256_GCM,aes-256-014,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.137448072433472,True,19.64,0.51,2025-10-23T16:29:09.044809
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.156111717224121,False,80.83,0.72,2025-10-23T16:29:17.443975
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.127298593521118,True,98.13,0.78,2025-10-23T16:29:25.823578
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.14932918548584,True,39.81,0.54,2025-10-23T16:29:34.229524
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.137018442153931,True,61.94,0.73,2025-10-23T16:29:42.622066
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-009,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.094451427459717,True,56.06,0.52,2025-10-23T16:29:50.949780
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-005,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.126956462860107,True,30.3,0.5,2025-10-23T16:29:59.319480
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.135612726211548,True,115.16,0.79,2025-10-23T16:30:07.709252
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-010,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.153974771499634,False,52.83,0.59,2025-10-23T16:30:16.123116
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-015,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.1179070472717285,False,57.9,0.53,2025-10-23T16:30:24.497109
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-006,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127872705459595,True,62.18,0.57,2025-10-23T16:30:32.865551
AES 256 GCM - Moderate Security,classical_aes,AES_256_GCM,aes-256-014,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.130842208862305,True,33.76,0.46,2025-10-23T16:30:42.238490
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-007,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.152584075927734,False,60.23,0.53,2025-10-23T16:30:50.651049
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.131982088088989,False,129.42,0.71,2025-10-23T16:30:59.035735
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-006,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140628814697266,True,65.37,0.57,2025-10-23T16:31:07.419766
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-005,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.134764194488525,True,33.67,0.58,2025-10-23T16:31:15.804436
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-012,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.146700620651245,True,70.9,0.47,2025-10-23T16:31:24.194229
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.149478912353516,True,56.98,0.73,2025-10-23T16:31:32.606384
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-011,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139851331710815,True,54.08,0.55,2025-10-23T16:31:41.002145
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-009,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.115251779556274,True,71.72,0.52,2025-10-23T16:31:49.372458
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-015,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.143072843551636,True,34.32,0.54,2025-10-23T16:31:57.758693
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-016,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.116124391555786,False,61.63,0.48,2025-10-23T16:32:06.133116
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-010,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.141435146331787,True,69.37,0.58,2025-10-23T16:32:14.520337
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.143773078918457,True,120.31,0.73,2025-10-23T16:32:22.910153
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-008,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136477470397949,True,64.88,0.58,2025-10-23T16:32:31.292961
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130379676818848,True,67.18,0.48,2025-10-23T16:32:39.679975
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.148876905441284,True,128.68,0.71,2025-10-23T16:32:48.060519
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-006,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.134990930557251,False,61.38,0.54,2025-10-23T16:32:57.447845
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.164422512054443,True,52.51,0.77,2025-10-23T16:33:05.869823
AES 256 GCM - Moderate Security,classical_aes,AES_256_GCM,aes-256-014,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.148420572280884,True,34.36,0.48,2025-10-23T16:33:14.270099
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-016,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.142553329467773,True,47.85,0.46,2025-10-23T16:33:22.643232
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1399006843566895,True,114.64,0.72,2025-10-23T16:33:31.040781
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-005,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.103222846984863,True,41.96,0.57,2025-10-23T16:33:39.402495
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.140910625457764,True,124.71,0.74,2025-10-23T16:33:47.799776
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-008,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.109500885009766,True,73.53,0.54,2025-10-23T16:33:56.134203
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-009,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.125716924667358,False,57.65,0.55,2025-10-23T16:34:04.516355
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-011,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.143512725830078,False,66.59,0.53,2025-10-23T16:34:12.907900
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13986349105835,False,44.68,0.53,2025-10-23T16:34:21.292207
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-010,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129423141479492,True,54.07,0.54,2025-10-23T16:34:29.665520
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-007,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.119908332824707,True,57.6,0.51,2025-10-23T16:34:38.006274
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-015,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.128864049911499,False,60.57,0.51,2025-10-23T16:34:46.372198
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-012,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1081321239471436,True,63.24,0.46,2025-10-23T16:34:54.702537
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.117267608642578,True,100.61,0.77,2025-10-23T16:35:03.039985
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-016,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.118751287460327,False,43.45,0.48,2025-10-23T16:35:16.955939
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-012,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13538932800293,False,41.77,0.49,2025-10-23T16:35:25.311828
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-015,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.148097991943359,True,61.0,0.53,2025-10-23T16:35:33.708035
AES 256 GCM - Moderate Security,classical_aes,AES_256_GCM,aes-256-014,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.129123210906982,True,24.39,0.53,2025-10-23T16:35:42.085859
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-010,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.155003309249878,False,46.87,0.59,2025-10-23T16:35:50.494442
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.138025283813477,True,111.54,0.74,2025-10-23T16:35:58.876607
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-009,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135868310928345,False,69.79,0.51,2025-10-23T16:36:07.266957
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.114160060882568,True,124.21,0.74,2025-10-23T16:36:15.643869
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.109780311584473,False,45.04,0.52,2025-10-23T16:36:23.985351
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-006,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13757061958313,False,63.9,0.53,2025-10-23T16:36:32.367075
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.127090692520142,True,67.16,0.79,2025-10-23T16:36:40.727285
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-007,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139116525650024,True,71.51,0.51,2025-10-23T16:36:49.125280
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-005,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136693239212036,True,39.53,0.57,2025-10-23T16:36:57.502625
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-011,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.109963655471802,False,75.31,0.52,2025-10-23T16:37:05.858682
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-008,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.0805206298828125,False,57.72,0.55,2025-10-23T16:37:14.168952
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.132723569869995,False,131.65,0.71,2025-10-23T16:37:22.554915
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.0970189571380615,False,38.9,0.46,2025-10-23T16:37:31.890444
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-008,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.168501377105713,False,75.37,0.52,2025-10-23T16:37:40.314650
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-005,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.114753484725952,True,43.25,0.56,2025-10-23T16:37:48.682649
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.117760896682739,True,119.26,0.7,2025-10-23T16:37:57.044173
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-016,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.1534576416015625,True,60.42,0.49,2025-10-23T16:38:05.459222
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-010,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138717174530029,True,70.09,0.58,2025-10-23T16:38:13.840940
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-009,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139619827270508,False,65.52,0.57,2025-10-23T16:38:22.207025
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-012,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1457905769348145,True,65.88,0.54,2025-10-23T16:38:30.585425
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.121921539306641,True,68.95,0.77,2025-10-23T16:38:38.941021
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.118216037750244,False,85.55,0.78,2025-10-23T16:38:47.290790
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-011,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.137331485748291,False,62.41,0.54,2025-10-23T16:38:55.660012
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-015,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.150049448013306,False,45.6,0.54,2025-10-23T16:39:04.055893
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-007,very_high,0.86,0.89,False,"['AES_192', 'AES_256_GCM']",[],6.159458160400391,True,69.6,0.57,2025-10-23T16:39:12.474958
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.139164209365845,True,125.54,0.77,2025-10-23T16:39:20.876804
AES 256 GCM - Moderate Security,classical_aes,AES_256_GCM,aes-256-014,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.150239944458008,False,63.75,0.45,2025-10-23T16:39:29.283813
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-006,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129178762435913,False,80.95,0.52,2025-10-23T16:39:37.642526
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-016,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.096079111099243,True,49.88,0.5,2025-10-23T16:39:46.988587
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-010,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138574123382568,True,67.91,0.57,2025-10-23T16:39:55.377573
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-012,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.137413263320923,True,61.81,0.47,2025-10-23T16:40:03.762578
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.137592315673828,False,106.31,0.79,2025-10-23T16:40:12.144796
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-009,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.100404500961304,True,70.29,0.52,2025-10-23T16:40:20.489417
