id,request_id_resolved,created_at,risk_score,conf_score,combined_score,risk_level,conf_classification,src_geo,src_device_type,dst_service_type,dst_security_policy,src_mfa_status_norm,hour_of_day,day_of_week,month,year,hour_sin,hour_cos,day_sin,day_cos,security_level_label
223,req_223,2025-10-10T05:21:20.155055,0.3811854250826749,0.3676378541736522,0.4072052175514833,Medium,confidential,BR,server,web,low,disabled,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Medium
224,req_224,2025-10-10T05:20:20.155055,0.9889561924183176,1.0105597407461107,0.9246456335514545,Critical,public,US,iot,queue,low,disabled,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Critical
225,req_225,2025-10-10T05:19:20.155055,0.9892152507107419,1.1787660822063144,1.063649752420553,Critical,public,EU,mobile,queue,high,unknown,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Critical
226,req_226,2025-10-10T05:18:20.155055,0.9052945345495828,0.8525498321258916,0.7525309698580362,Critical,internal,EU,server,queue,high,disabled,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Critical
227,req_227,2025-10-10T05:17:20.155055,0.8322345721222171,0.6119295203786589,0.7177325400714388,medium,confidential,JP,iot,web,medium,enabled,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Very High
228,req_228,2025-10-10T05:16:20.155055,0.7544785725706382,0.5478581006875153,0.642199852212829,medium,internal,BR,iot,database,low,disabled,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Very High
229,req_229,2025-10-10T05:15:20.155055,0.05983528566001744,0.06193754718680971,0.05620105744619014,medium,internal,RU,desktop,web,medium,disabled,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Very Low
230,req_230,2025-10-10T05:14:20.155055,0.7066627940498595,0.593738015697461,0.5938786178243095,medium,confidential,BR,desktop,database,medium,enabled,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Very High
231,req_231,2025-10-10T05:13:20.155055,0.8234945371527745,0.8268202372219678,0.7940958639389574,medium,restricted,RU,mobile,api,low,enabled,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Very High
232,req_232,2025-10-10T05:12:20.155055,0.07207785389036844,0.05570154692545218,0.07221889946909825,medium,confidential,US,desktop,api,low,disabled,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Very Low
233,req_233,2025-10-10T05:11:20.155055,0.6881054989297359,0.5781231407899494,0.6916495043304214,High,confidential,EU,iot,queue,high,disabled,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,High
234,req_234,2025-10-10T05:10:20.155055,0.21849912309456293,0.18920932697942172,0.2153595093640319,Low,internal,EU,iot,database,low,disabled,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Low
235,req_235,2025-10-10T05:09:20.155055,0.027702862189484912,0.026825538140447292,0.024895268724727488,medium,restricted,US,iot,queue,medium,unknown,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Very Low
236,req_236,2025-10-10T05:08:20.155055,0.4008845336139811,0.46345371887607567,0.38750417010455723,Medium,internal,JP,desktop,web,medium,disabled,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Medium
237,req_237,2025-10-10T05:07:20.155055,0.5203674574532364,0.38874116128170716,0.5008734114846058,High,internal,RU,iot,database,low,disabled,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,High
238,req_238,2025-10-10T05:06:20.155055,0.21332343156897465,0.18944713601462698,0.22302295559088234,Low,internal,EU,mobile,web,medium,unknown,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Low
239,req_239,2025-10-10T05:05:20.155055,0.12784312071869997,0.12294935648977584,0.10690974024721897,Low,confidential,RU,mobile,queue,high,enabled,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Low
240,req_240,2025-10-10T05:04:20.155055,0.25008138052866224,0.21690525401962898,0.22913491502166844,Low,restricted,BR,server,api,low,unknown,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Low
241,req_241,2025-10-10T05:03:20.155055,0.5452149450540333,0.5257451490984885,0.544717877551427,High,restricted,BR,iot,api,high,disabled,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,High
242,req_242,2025-10-10T05:02:20.155055,0.0723657445971602,0.08348782302958688,0.06576754096736054,medium,public,US,server,queue,low,disabled,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Very Low
243,req_243,2025-10-10T05:01:20.155055,0.6439384883109847,0.553404210576402,0.6964921522070604,High,restricted,US,iot,api,low,unknown,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,High
244,req_244,2025-10-10T05:00:20.155055,0.862248175468967,0.9657111379072583,0.6958471070507978,medium,public,EU,mobile,api,high,unknown,5,4,10,2025,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,Very High
245,req_245,2025-10-10T04:59:20.155055,0.008092556338646929,0.006878731535065433,0.008146209435698736,medium,internal,US,desktop,queue,low,unknown,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very Low
246,req_246,2025-10-10T04:58:20.155055,0.5240409688713752,0.5399940604800713,0.4506872713576062,High,internal,US,mobile,database,medium,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,High
247,req_247,2025-10-10T04:57:20.155055,0.017871648481940682,0.015506492018890124,0.0156325895210182,medium,confidential,US,mobile,queue,medium,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very Low
248,req_248,2025-10-10T04:56:20.155055,0.015961720610256358,0.013640278790725296,0.01739523512407212,medium,internal,JP,mobile,api,low,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very Low
249,req_249,2025-10-10T04:55:20.155055,0.20869250768984426,0.19894949879408985,0.1814756352888236,Low,confidential,BR,mobile,web,low,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Low
250,req_250,2025-10-10T04:54:20.155055,0.3281345632593877,0.3272482615000827,0.29150713932842626,Medium,confidential,JP,iot,database,high,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Medium
251,req_251,2025-10-10T04:53:20.155055,0.07263342415178918,0.060981268244577926,0.07764239962485939,medium,public,BR,server,api,medium,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very Low
252,req_252,2025-10-10T04:52:20.155055,0.9535631438905491,0.9957537892779191,0.9633754184074962,Critical,restricted,JP,mobile,api,medium,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Critical
253,req_253,2025-10-10T04:51:20.155055,0.5956593454386956,0.6146047028414185,0.5643800468871764,High,internal,EU,iot,web,medium,unknown,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,High
254,req_254,2025-10-10T04:50:20.155055,0.41880092946624514,0.32107101678851613,0.35123112960402664,Medium,public,BR,iot,queue,low,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Medium
255,req_255,2025-10-10T04:49:20.155055,0.2499194439328453,0.18043355820589946,0.23698424304049986,Low,public,BR,mobile,api,medium,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Low
256,req_256,2025-10-10T04:48:20.155055,0.8250940461783117,0.6613640318455005,0.8897856429242446,medium,confidential,US,desktop,api,medium,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very High
257,req_257,2025-10-10T04:47:20.155055,0.061786962974185615,0.06731389026259732,0.05998636348078674,medium,internal,RU,mobile,queue,low,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very Low
258,req_258,2025-10-10T04:46:20.155055,0.0562611554020154,0.0619147316065904,0.06071637514677489,medium,public,BR,iot,api,medium,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very Low
259,req_259,2025-10-10T04:45:20.155055,0.6809260886307973,0.5422729006012368,0.6093224407463866,High,internal,EU,desktop,web,medium,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,High
260,req_260,2025-10-10T04:44:20.155055,0.28517359761365446,0.25758175940894507,0.23465288832467135,Low,public,RU,desktop,api,high,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Low
261,req_261,2025-10-10T04:43:20.155055,0.18212032165972594,0.1522332233187583,0.1600693708555594,Low,restricted,JP,mobile,database,medium,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Low
262,req_262,2025-10-10T04:42:20.155055,0.5743963910562236,0.420681552619862,0.6035317911467867,High,restricted,US,desktop,api,low,unknown,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,High
263,req_263,2025-10-10T04:41:20.155055,0.9058294779440692,0.7086947131308331,0.981106799901253,Critical,restricted,US,server,database,medium,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Critical
264,req_264,2025-10-10T04:40:20.155055,0.0755281739391061,0.0888915276686679,0.08196235169700508,medium,public,US,desktop,web,medium,unknown,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very Low
265,req_265,2025-10-10T04:39:20.155055,0.2845982509694486,0.24943923514700073,0.257615333192387,Low,restricted,JP,mobile,web,medium,unknown,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Low
266,req_266,2025-10-10T04:38:20.155055,0.38266867760594303,0.31331000740606263,0.36809502805382716,Medium,public,BR,desktop,web,medium,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Medium
267,req_267,2025-10-10T04:37:20.155055,0.9631939755461295,0.7773109511747822,0.8652238934098656,Critical,public,JP,iot,database,medium,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Critical
268,req_268,2025-10-10T04:36:20.155055,0.9431733568324739,0.7431121354233816,0.9039809065515879,Critical,confidential,JP,mobile,queue,high,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Critical
269,req_269,2025-10-10T04:35:20.155055,0.18087522028283648,0.20451112223879542,0.1659356053718673,Low,restricted,EU,server,database,low,unknown,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Low
270,req_270,2025-10-10T04:34:20.155055,0.6032369583704033,0.6822011257934196,0.6055862463670681,High,confidential,RU,iot,web,low,unknown,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,High
271,req_271,2025-10-10T04:33:20.155055,0.9435124774637637,0.7531184788088287,0.974880021191209,Critical,internal,JP,iot,database,medium,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Critical
272,req_272,2025-10-10T04:32:20.155055,0.9773396447758771,1.0684212490082345,0.9103990874275142,Critical,confidential,JP,desktop,web,medium,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Critical
273,req_273,2025-10-10T04:31:20.155055,0.9485994822469419,1.0327055979220474,1.024578596611271,Critical,restricted,JP,server,database,medium,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Critical
274,req_274,2025-10-10T04:30:20.155055,0.9005847394238262,0.9802067401602392,0.8640353374066094,Critical,restricted,JP,server,web,low,unknown,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Critical
275,req_275,2025-10-10T04:29:20.155055,0.9932791745335021,1.1489540712988298,0.937245415673056,Critical,restricted,RU,mobile,api,high,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Critical
276,req_276,2025-10-10T04:28:20.155055,0.8273682241741623,0.9354528540431,0.8417608375575464,medium,restricted,JP,mobile,web,medium,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very High
277,req_277,2025-10-10T04:27:20.155055,0.45520489633762296,0.33807929532501757,0.4631420249447437,Medium,internal,EU,desktop,database,medium,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Medium
278,req_278,2025-10-10T04:26:20.155055,0.34707965577135164,0.32992458909588507,0.30100829475371776,Medium,restricted,RU,server,api,medium,unknown,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Medium
279,req_279,2025-10-10T04:25:20.155055,0.7108101064818835,0.5690791911296204,0.6792427100729831,medium,confidential,US,desktop,api,medium,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very High
280,req_280,2025-10-10T04:24:20.155055,0.5019498672227275,0.458964419691698,0.4198392744171034,High,internal,US,iot,queue,high,unknown,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,High
281,req_281,2025-10-10T04:23:20.155055,0.02713398743093729,0.019909639183016293,0.029185651435991212,medium,public,BR,mobile,queue,high,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very Low
282,req_282,2025-10-10T04:22:20.155055,0.8870079846894772,0.6249587295160104,0.8053549527421974,medium,public,US,server,api,low,unknown,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very High
283,req_283,2025-10-10T04:21:20.155055,0.03521739591488606,0.040467167340518896,0.03175877366381418,medium,restricted,EU,desktop,database,low,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very Low
284,req_284,2025-10-10T04:20:20.155055,0.8475347409504225,0.7613575112026387,0.785508226907684,medium,public,JP,iot,queue,medium,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very High
285,req_285,2025-10-10T04:19:20.155055,0.7250030291119255,0.5901315088806758,0.6374134483925145,medium,restricted,RU,mobile,database,low,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very High
286,req_286,2025-10-10T04:18:20.155055,0.9457891670232089,0.7495255096532203,0.7578003629066338,Critical,public,BR,iot,web,high,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Critical
287,req_287,2025-10-10T04:17:20.155055,0.3734736589247653,0.4423993335565811,0.3462158126343028,Medium,restricted,JP,mobile,database,high,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Medium
288,req_288,2025-10-10T04:16:20.155055,0.19627989449901556,0.19189204123804102,0.19452457655398214,Low,internal,RU,mobile,queue,low,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Low
289,req_289,2025-10-10T04:15:20.155055,0.06138115281250544,0.05490804035179657,0.059199828862076025,medium,public,US,iot,web,high,unknown,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very Low
290,req_290,2025-10-10T04:14:20.155055,0.16267587937969258,0.12119967404425874,0.1783646934183391,Low,internal,US,desktop,database,low,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Low
291,req_291,2025-10-10T04:13:20.155055,0.37163383378879666,0.264500527438974,0.3742903205474676,Medium,confidential,EU,server,api,high,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Medium
292,req_292,2025-10-10T04:12:20.155055,0.8782349009171402,0.7198573169301778,0.815936079366007,medium,restricted,RU,iot,queue,low,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very High
293,req_293,2025-10-10T04:11:20.155055,0.8891877100207657,0.9488176165706769,0.831450277385869,medium,confidential,EU,iot,api,low,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very High
294,req_294,2025-10-10T04:10:20.155055,0.08654414013491751,0.10066184137982198,0.09225717196661613,medium,public,RU,mobile,api,low,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very Low
295,req_295,2025-10-10T04:09:20.155055,0.19894821553044,0.15461141354457864,0.18883507690419254,Low,restricted,RU,server,web,low,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Low
296,req_296,2025-10-10T04:08:20.155055,0.9113268855924928,0.6976255929421845,0.8147434027587768,Critical,internal,RU,desktop,queue,low,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Critical
297,req_297,2025-10-10T04:07:20.155055,0.9665815911067541,0.8539080963050727,0.886318411282481,Critical,confidential,US,mobile,api,low,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Critical
298,req_298,2025-10-10T04:06:20.155055,0.6495101745089826,0.467980209800364,0.7136270878541862,High,public,US,desktop,queue,low,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,High
299,req_299,2025-10-10T04:05:20.155055,0.41374029561610315,0.4382799737122196,0.4095907097560892,Medium,internal,EU,mobile,queue,high,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Medium
300,req_300,2025-10-10T04:04:20.155055,0.8018269339704034,0.665292153665625,0.6520827571939292,medium,confidential,RU,server,web,high,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very High
301,req_301,2025-10-10T04:03:20.155055,0.914959032633734,0.6971949863832746,0.9980164347579048,Critical,public,BR,mobile,database,low,enabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Critical
302,req_302,2025-10-10T04:02:20.155055,0.8838145524258694,1.0012058088651854,0.7417313351735028,medium,internal,JP,desktop,queue,high,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very High
303,req_303,2025-10-10T04:01:20.155055,0.8456845108309827,0.9492662863137795,0.7462925727938486,medium,confidential,EU,iot,web,high,unknown,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Very High
304,req_304,2025-10-10T04:00:20.156056,0.6774445088824799,0.7730333102012702,0.6951486324661861,High,confidential,RU,mobile,database,high,disabled,4,4,10,2025,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,High
305,req_305,2025-10-10T03:59:20.156056,0.3299945363086714,0.3164211688003482,0.2773490191786674,Medium,public,US,mobile,queue,low,unknown,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Medium
306,req_306,2025-10-10T03:58:20.156056,0.9772118895194288,0.9698404766847081,0.8830325344914682,Critical,public,US,desktop,api,medium,disabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Critical
307,req_307,2025-10-10T03:57:20.156056,0.693236736268434,0.7931335367281405,0.6085112457058744,High,internal,JP,iot,queue,low,enabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,High
308,req_308,2025-10-10T03:56:20.156056,0.3865093317963254,0.29180332960911337,0.40737120936280546,Medium,confidential,RU,desktop,queue,medium,disabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Medium
309,req_309,2025-10-10T03:55:20.156056,0.7459894296701428,0.8044374185056403,0.6056044572670706,medium,internal,JP,iot,api,low,unknown,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Very High
310,req_310,2025-10-10T03:54:20.156056,0.17993197350488632,0.20999043772595588,0.17445038695105047,Low,public,BR,mobile,web,low,unknown,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Low
311,req_311,2025-10-10T03:53:20.156056,0.7482724623663677,0.5741304629403651,0.7485997170533069,medium,restricted,JP,iot,api,low,enabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Very High
312,req_312,2025-10-10T03:52:20.156056,0.4138093849577247,0.35644373765235826,0.4301835617658004,Medium,confidential,EU,server,queue,low,unknown,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Medium
313,req_313,2025-10-10T03:51:20.156056,0.9725977858822982,1.1130297413296222,0.8075872941347452,Critical,restricted,US,mobile,web,high,enabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Critical
314,req_314,2025-10-10T03:50:20.156056,0.9094751864689713,1.0112018707018178,0.9832882589344343,Critical,public,JP,server,database,medium,enabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Critical
315,req_315,2025-10-10T03:49:20.156056,0.3946353527086785,0.3174447475512368,0.37495598104444705,Medium,public,EU,mobile,api,high,disabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Medium
316,req_316,2025-10-10T03:48:20.156056,0.1691344459791773,0.18322005564830554,0.17417456230709555,Low,restricted,EU,server,web,low,unknown,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Low
317,req_317,2025-10-10T03:47:20.156056,0.25806565462919284,0.22958016254212635,0.2612141053085589,Low,public,EU,mobile,api,medium,enabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Low
318,req_318,2025-10-10T03:46:20.156056,0.843910401606183,0.814669905065492,0.8431801184389127,medium,confidential,RU,desktop,database,medium,enabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Very High
319,req_319,2025-10-10T03:45:20.156056,0.4174456521547279,0.29369941648314557,0.4569317425048232,Medium,public,US,mobile,database,low,unknown,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Medium
320,req_320,2025-10-10T03:44:20.156056,0.02140799737732916,0.017433239792097318,0.0191154162807566,medium,internal,RU,mobile,database,medium,enabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Very Low
321,req_321,2025-10-10T03:43:20.156056,0.7394422696453992,0.697615374775508,0.7489787565227408,medium,restricted,US,iot,web,medium,enabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Very High
322,req_322,2025-10-10T03:42:20.156056,0.6552411715949953,0.7619455908831727,0.6998978865560478,High,internal,US,desktop,web,low,enabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,High
323,req_323,2025-10-10T03:41:20.156056,0.35051401892680134,0.33290206085432866,0.2943118505508867,Medium,public,BR,iot,queue,medium,unknown,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Medium
324,req_324,2025-10-10T03:40:20.156056,0.27445323166096214,0.24753898405138283,0.29793087423363895,Low,public,EU,desktop,database,low,disabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Low
325,req_325,2025-10-10T03:39:20.156056,0.19153979078647693,0.20914194052288537,0.19826517840006727,Low,confidential,BR,desktop,database,high,disabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Low
326,req_326,2025-10-10T03:38:20.156056,0.5132736004280175,0.4468759419887805,0.44402453184031054,High,confidential,EU,desktop,database,high,disabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,High
327,req_327,2025-10-10T03:37:20.156056,0.062471885455890164,0.0460093131465879,0.05600439339148394,medium,confidential,BR,server,web,medium,enabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Very Low
328,req_328,2025-10-10T03:36:20.156056,0.22877150959017492,0.2440126819556147,0.20135036159236036,Low,internal,US,mobile,web,high,unknown,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Low
329,req_329,2025-10-10T03:35:20.156056,0.7165841135667436,0.7636086910247749,0.6043124632194689,medium,restricted,BR,mobile,database,high,unknown,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Very High
330,req_330,2025-10-10T03:34:20.156056,0.3391611697242598,0.3258793396602232,0.291101038746369,Medium,confidential,RU,mobile,web,high,unknown,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Medium
331,req_331,2025-10-10T03:33:20.156056,0.4897008335752537,0.4116095910937274,0.4378006020252798,Medium,public,JP,mobile,queue,high,unknown,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Medium
332,req_332,2025-10-10T03:32:20.156056,0.4260028367414498,0.4579615593359278,0.4562110693296572,Medium,restricted,JP,server,api,low,enabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Medium
333,req_333,2025-10-10T03:31:20.156056,0.08650970725579327,0.09319091871359299,0.08139717761324948,medium,confidential,BR,server,queue,low,unknown,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Very Low
334,req_334,2025-10-10T03:30:20.156056,0.9783271537834771,0.7560159096460961,0.8189863163354769,Critical,public,EU,iot,web,high,enabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Critical
335,req_335,2025-10-10T03:29:20.156056,0.005228883112741722,0.004018248920398924,0.005235913184105607,medium,confidential,EU,mobile,api,low,disabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Very Low
336,req_336,2025-10-10T03:28:20.156056,0.23620397998829867,0.26590516806463277,0.201037601319683,Low,confidential,JP,server,queue,high,unknown,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Low
337,req_337,2025-10-10T03:27:20.156056,0.8428115010347246,0.9398937450110111,0.8342282205285708,medium,restricted,JP,iot,api,medium,disabled,3,4,10,2025,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,Very High
